,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2021-01-11,126237.75161002156,143584.23791666265,254455.47239111282,126237.75161002156,126237.75161002156,0.30581645748133685,0.30581645748133685,0.30581645748133685,0.5826738770410498,0.5826738770410498,0.5826738770410498,-0.05928745422783329,-0.05928745422783329,-0.05928745422783329,0.33614487378754626,0.33614487378754626,0.33614487378754626,0.0,0.0,0.0,199793.19176957785
1,2021-02-11,86456.37749191947,-30932.992983117063,84070.0905847467,86456.37749191947,86456.37749191947,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.716232378139154,-0.716232378139154,-0.716232378139154,-0.34142004262975667,-0.34142004262975667,-0.34142004262975667,-0.6806287929907341,-0.6806287929907341,-0.6806287929907341,0.0,0.0,0.0,24533.520635585563
2,2021-03-28,28709.22155302562,76522.15947581019,187533.00530274684,28709.22155302562,28709.22155302562,0.30581645748133685,0.30581645748133685,0.30581645748133685,3.72392317649631,3.72392317649631,3.72392317649631,1.9317454695230174,1.9317454695230174,1.9317454695230174,1.4863612494919558,1.4863612494919558,1.4863612494919558,0.0,0.0,0.0,135620.15707350514
3,2021-03-29,27425.951434612754,16124.742191158803,132634.66168530015,27425.951434612754,27425.951434612754,0.30581645748133685,0.30581645748133685,0.30581645748133685,1.6429655303908757,1.6429655303908757,1.6429655303908757,-0.05928745422961114,-0.05928745422961114,-0.05928745422961114,1.3964365271391501,1.3964365271391501,1.3964365271391501,0.0,0.0,0.0,72485.8442798557
4,2021-03-30,26142.68126313129,-26706.91536972995,82437.13311030036,26142.68126313129,26142.68126313129,0.30581645748133685,0.30581645748133685,0.30581645748133685,0.18194248309953553,0.18194248309953553,0.18194248309953553,-1.4163568011012733,-1.4163568011012733,-1.4163568011012733,1.292482826719472,1.292482826719472,1.292482826719472,0.0,0.0,0.0,30899.145607025097
5,2021-03-31,24859.411085653155,4666.717907614127,114288.50862437929,24859.411084291503,24859.411086646665,0.30581645748133685,0.30581645748133685,0.30581645748133685,1.4438604043593255,1.4438604043593255,1.4438604043593255,-0.03822705719326224,-0.03822705719326224,-0.03822705719326224,1.1762710040712512,1.1762710040712512,1.1762710040712512,0.0,0.0,0.0,60752.93042791902
6,2021-04-01,23576.14090817502,-7890.415028559437,104923.15806432531,23576.140879247243,23576.14093355906,0.30581645748133685,0.30581645748133685,0.30581645748133685,1.0141972860964097,1.0141972860964097,1.0141972860964097,-0.3414200426296188,-0.3414200426296188,-0.3414200426296188,1.0498008712446916,1.0498008712446916,1.0498008712446916,0.0,0.0,0.0,47486.99903387268
7,2021-04-02,22292.870730696868,-12418.697418549526,105508.43285560531,22292.870658475676,22292.870795628725,0.30581645748133685,0.30581645748133685,0.30581645748133685,1.1828492887345161,1.1828492887345161,1.1828492887345161,-0.03822705718709908,-0.03822705718709908,-0.03822705718709908,0.9152598884402786,0.9152598884402786,0.9152598884402786,0.0,0.0,0.0,48661.977018352176
8,2021-04-03,21009.600553218734,-12317.82678304721,99793.48958595215,21009.60042917648,21009.60068312342,0.30581645748133685,0.30581645748133685,0.30581645748133685,1.0425666938996685,1.0425666938996685,1.0425666938996685,-0.038227057182164854,-0.038227057182164854,-0.038227057182164854,0.7749772936004967,0.7749772936004967,0.7749772936004967,0.0,0.0,0.0,42913.51034214063
9,2021-04-04,19726.330375740596,20135.007839705955,131129.35338158268,19726.330192770005,19726.330563153126,0.30581645748133685,0.30581645748133685,0.30581645748133685,2.8689366891763317,2.8689366891763317,2.8689366891763317,1.9317454695222684,1.9317454695222684,1.9317454695222684,0.631374762172726,0.631374762172726,0.631374762172726,0.0,0.0,0.0,76319.92333351633
10,2021-04-05,18443.06019826246,-23798.19056838578,89047.16231852998,18443.059944567947,18443.060447246968,0.30581645748133685,0.30581645748133685,0.30581645748133685,0.733443786968468,0.733443786968468,0.733443786968468,-0.05928745422681084,-0.05928745422681084,-0.05928745422681084,0.48691478371394203,0.48691478371394203,0.48691478371394203,0.0,0.0,0.0,31970.008113363507
11,2021-04-06,17159.790020784327,-56297.288411063746,57381.041248702575,17159.78968650265,17159.790376203935,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.7664923381650486,-0.7664923381650486,-0.7664923381650486,-1.4163568010984402,-1.4163568010984402,-1.4163568010984402,0.3440480054520546,0.3440480054520546,0.3440480054520546,0.0,0.0,0.0,4006.9424453320808
12,2021-04-07,15876.519843306174,-34286.9174806707,78522.12476935926,15876.519422980424,15876.520280404295,0.30581645748133685,0.30581645748133685,0.30581645748133685,0.47275022414310425,0.47275022414310425,0.47275022414310425,-0.0382270571915917,-0.0382270571915917,-0.0382270571915917,0.20516082385335904,0.20516082385335904,0.20516082385335904,0.0,0.0,0.0,23382.14815784161
13,2021-04-08,14593.24966582804,-43840.36827245809,66624.00092227264,14593.249142313089,14593.250191094607,0.30581645748133685,0.30581645748133685,0.30581645748133685,0.0369209175733303,0.0369209175733303,0.0369209175733303,-0.3414200426264442,-0.3414200426264442,-0.3414200426264442,0.07252450271843759,0.07252450271843759,0.07252450271843759,0.0,0.0,0.0,15132.045833867107
14,2021-04-09,13309.979488349905,-36516.850588367306,75920.25975389226,13309.978885428414,13309.980132056351,0.30581645748133685,0.30581645748133685,0.30581645748133685,0.21583646062443124,0.21583646062443124,0.21583646062443124,-0.0382270571873298,-0.0382270571873298,-0.0382270571873298,-0.05175293966957588,-0.05175293966957588,-0.05175293966957588,0.0,0.0,0.0,16182.758352099127
15,2021-04-10,12026.709310871769,-42910.09141799431,67352.33643437497,12026.70859493721,12026.71004170329,0.30581645748133685,0.30581645748133685,0.30581645748133685,0.1018184999047134,0.1018184999047134,0.1018184999047134,-0.03822705718051402,-0.03822705718051402,-0.03822705718051402,-0.16577090039610934,-0.16577090039610934,-0.16577090039610934,0.0,0.0,0.0,13251.250811694781
16,2021-04-11,10743.439133393635,-27406.019326348774,88181.05992070623,10743.438314916926,10743.43996792155,0.30581645748133685,0.30581645748133685,0.30581645748133685,1.9696865827941354,1.9696865827941354,1.9696865827941354,1.931745469524355,1.931745469524355,1.931745469524355,-0.2678753442115563,-0.2678753442115563,-0.2678753442115563,0.0,0.0,0.0,31904.64704750453
17,2021-04-12,9460.168955915482,-45262.32293003313,61566.91017851936,9460.168018217095,9460.16990195947,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.11016298804093244,-0.11016298804093244,-0.11016298804093244,-0.05928745423127945,-0.05928745423127945,-0.05928745423127945,-0.35669199129098994,-0.35669199129098994,-0.35669199129098994,0.0,0.0,0.0,8418.008476359764
18,2021-04-13,8176.898778437347,-61492.614240438714,46364.447888348295,8176.89773861424,8176.899870940667,0.30581645748133685,0.30581645748133685,0.30581645748133685,-1.5416930894734253,-1.5416930894734253,-1.5416930894734253,-1.4163568010991272,-1.4163568010991272,-1.4163568010991272,-0.43115274585563484,-0.43115274585563484,-0.43115274585563484,0.0,0.0,0.0,-4429.369561603204
19,2021-04-14,6893.628600959212,-45991.48397068178,61481.399595973606,6893.627450195348,6893.629800704367,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.2229253438744171,-0.2229253438744171,-0.2229253438744171,-0.03822705718992099,-0.03822705718992099,-0.03822705718992099,-0.4905147441658331,-0.4905147441658331,-0.4905147441658331,0.0,0.0,0.0,5356.864074547863
20,2021-04-15,5610.358423481077,-51882.88781959504,56500.553950675756,5610.357148991621,5610.359729326011,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.5699751747607298,-0.5699751747607298,-0.5699751747607298,-0.34142004262724945,-0.34142004262724945,-0.34142004262724945,-0.5343715896148172,-0.5343715896148172,-0.5343715896148172,0.0,0.0,0.0,2412.5934005871177
21,2021-04-16,4327.088246002942,-55907.29807486009,56331.217502570056,4327.086873315279,4327.0896986917205,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.29506714261811984,-0.29506714261811984,-0.29506714261811984,-0.03822705718720453,-0.03822705718720453,-0.03822705718720453,-0.5626565429122523,-0.5626565429122523,-0.5626565429122523,0.0,0.0,0.0,3050.3066813984015
22,2021-04-17,3043.8180685247894,-55933.69586111446,62221.791373887085,3043.8165599768645,3043.8196702161044,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.3080482409742018,-0.3080482409742018,-0.3080482409742018,-0.03822705718033794,-0.03822705718033794,-0.03822705718033794,-0.5756376412752007,-0.5756376412752007,-0.5756376412752007,0.0,0.0,0.0,2106.1752666702355
23,2021-04-18,1760.5478910466543,-48434.58469347845,60111.08648777881,1760.5462411727217,1760.5496159794461,0.30581645748133685,0.30581645748133685,0.30581645748133685,1.6636570003641218,1.6636570003641218,1.6636570003641218,1.93174546952134,1.93174546952134,1.93174546952134,-0.5739049266385552,-0.5739049266385552,-0.5739049266385552,0.0,0.0,0.0,4689.4957144627115
24,2021-04-19,477.2777135685191,-58372.89220835025,58870.402984876084,477.27594438869977,477.27955244415256,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.3118211603827269,-0.3118211603827269,-0.3118211603827269,-0.05928745423574805,-0.05928745423574805,-0.05928745423574805,-0.5583501636283158,-0.5583501636283158,-0.5583501636283158,0.0,0.0,0.0,328.45242309876875
25,2021-04-20,-805.992463909616,-58801.88786541356,53853.140528982876,-805.9943349841698,-805.9904949245445,0.30581645748133685,0.30581645748133685,0.30581645748133685,-1.6406799616833119,-1.6406799616833119,-1.6406799616833119,-1.4163568011000076,-1.4163568011000076,-1.4163568011000076,-0.5301396180646409,-0.5301396180646409,-0.5301396180646409,0.0,0.0,0.0,516.3832208946509
26,2021-04-21,-2089.262641387768,-56169.24774132077,52791.54533619493,-2089.264653673025,-2089.260549772817,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.2230912407149961,-0.2230912407149961,-0.2230912407149961,-0.03822705718825034,-0.03822705718825034,-0.03822705718825034,-0.4906806410080826,-0.4906806410080826,-0.4906806410080826,0.0,0.0,0.0,-1623.1664465410809
27,2021-04-22,-3372.532818865903,-61620.28385575597,53828.77587494003,-3372.5349928449064,-3372.5306178496735,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.4771865423687554,-0.4771865423687554,-0.4771865423687554,-0.341420042628055,-0.341420042628055,-0.341420042628055,-0.4415829572220374,-0.4415829572220374,-0.4415829572220374,0.0,0.0,0.0,-1763.205544006131
28,2021-04-23,-4655.802996344039,-60500.72574841875,53630.55160958292,-4655.805320777694,-4655.800639051935,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.11702628604495036,-0.11702628604495036,-0.11702628604495036,-0.038227057187435194,-0.038227057187435194,-0.038227057187435194,-0.3846156863388521,-0.3846156863388521,-0.3846156863388521,0.0,0.0,0.0,-4110.951663124944
29,2021-04-24,-5939.073173822174,-61934.13725262032,54295.11575071551,-5939.075604873744,-5939.0706217540765,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.054071826323803585,-0.054071826323803585,-0.054071826323803585,-0.03822705718593042,-0.03822705718593042,-0.03822705718593042,-0.32166122661921004,-0.32166122661921004,-0.32166122661921004,0.0,0.0,0.0,-5617.936640642901
30,2021-04-25,-7222.343351300309,-78720.8913067131,35472.44632620584,-7222.345919947987,-7222.340699943916,0.30581645748133685,0.30581645748133685,0.30581645748133685,1.9828947246340265,1.9828947246340265,1.9828947246340265,1.9317454695234266,1.9317454695234266,1.9317454695234266,-0.2546672023707369,-0.2546672023707369,-0.2546672023707369,0.0,0.0,0.0,-21543.48988208933
31,2021-04-26,-8505.61352877846,-65246.931672178354,47594.95944511115,-8505.61624630008,-8505.610643899783,0.30581645748133685,0.30581645748133685,0.30581645748133685,0.06093128815957574,0.06093128815957574,0.06093128815957574,-0.05928745423658206,-0.05928745423658206,-0.05928745423658206,-0.18559771508517905,-0.18559771508517905,-0.18559771508517905,0.0,0.0,0.0,-9023.871517674446
32,2021-04-27,-9788.883706256596,-54434.18495370961,57076.0876975348,-9788.886622788206,-9788.8807129438,0.30581645748133685,0.30581645748133685,0.30581645748133685,-1.2269254878910387,-1.2269254878910387,-1.2269254878910387,-1.416356801100888,-1.416356801100888,-1.416356801100888,-0.11638514427148738,-0.11638514427148738,-0.11638514427148738,0.0,0.0,0.0,2221.3472109509175
33,2021-04-28,-11072.15388373473,-68794.19496222869,37938.677192465795,-11072.15703502496,-11072.150719144982,0.30581645748133685,0.30581645748133685,0.30581645748133685,0.21870568345744307,0.21870568345744307,0.21870568345744307,-0.038227057189636995,-0.038227057189636995,-0.038227057189636995,-0.04888371683425693,-0.04888371683425693,-0.04888371683425693,0.0,0.0,0.0,-13493.696866222917
34,2021-04-29,-12355.424061212867,-69622.69358184387,44287.832563585835,-12355.427428696228,-12355.420678383467,0.30581645748133685,0.30581645748133685,0.30581645748133685,-0.02042958974473609,-0.02042958974473609,-0.02042958974473609,-0.3414200426266757,-0.3414200426266757,-0.3414200426266757,0.01517399540060266,0.01517399540060266,0.01517399540060266,0.0,0.0,0.0,-12103.007816520047
