,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2021-01-01,343985.13265231263,78442.72531209751,121835.01975163532,343985.13265231263,343985.13265231263,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.7091003845346825,-0.7091003845346825,-0.7091003845346825,-0.13461112124638405,-0.13461112124638405,-0.13461112124638405,-0.30624574141203603,-0.30624574141203603,-0.30624574141203603,0.0,0.0,0.0,100065.14281434398
1,2021-01-15,321939.04337400687,27595.099764942184,71883.26935525304,321939.04337400687,321939.04337400687,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.8459261040894895,-0.8459261040894895,-0.8459261040894895,-0.1346111212459927,-0.1346111212459927,-0.1346111212459927,-0.4430714609672344,-0.4430714609672344,-0.4430714609672344,0.0,0.0,0.0,49602.40265833605
2,2021-01-30,298318.2334111769,3108.54959259643,46703.49133060733,298318.2334111769,298318.2334111769,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.9172262324711092,-0.9172262324711092,-0.9172262324711092,0.27179711538308055,0.27179711538308055,0.27179711538308055,-0.9207798259779273,-0.9207798259779273,-0.9207798259779273,0.0,0.0,0.0,24692.924102006127
3,2021-02-01,295168.79208355135,72205.4590184807,116444.3887018826,295168.79208355135,295168.79208355135,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.6780084405099196,-0.6780084405099196,-0.6780084405099196,0.34464770093584607,0.34464770093584607,0.34464770093584607,-0.7544126195695033,-0.7544126195695033,-0.7544126195695033,0.0,0.0,0.0,95041.85967578599
4,2021-02-16,271547.9821115024,-7225.6982511635415,39092.360155135386,271547.9821115024,271547.9821115024,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.9427109617054754,-0.9427109617054754,-0.9427109617054754,0.08434701420351207,0.08434701420351207,0.08434701420351207,-0.7588144540327251,-0.7588144540327251,-0.7588144540327251,0.0,0.0,0.0,15556.722745986737
5,2021-02-27,254226.0548126509,40788.01652095655,84787.97738214259,254226.0548126509,254226.0548126509,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.7521757108451061,-0.7521757108451061,-0.7521757108451061,0.2717971153834269,0.2717971153834269,0.2717971153834269,-0.7557293043522707,-0.7557293043522707,-0.7557293043522707,0.0,0.0,0.0,63003.39131859829
6,2021-03-01,251076.61348741644,74019.06157215309,118964.39887519869,251076.61348741644,251076.61348741644,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.6142326926630151,-0.6142326926630151,-0.6142326926630151,0.3446477009362364,0.3446477009362364,0.3446477009362364,-0.690636871722989,-0.690636871722989,-0.690636871722989,0.0,0.0,0.0,96857.14912032956
7,2021-03-12,233754.68618351672,-18694.23208666971,26553.255512891512,233754.68618351672,233754.68618351672,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.9875816116671876,-0.9875816116671876,-0.9875816116671876,-0.1346111212460652,-0.1346111212460652,-0.1346111212460652,-0.5847269685448601,-0.5847269685448601,-0.5847269685448601,0.0,0.0,0.0,2902.856467641606
8,2021-03-16,227455.80352974767,10618.222711216413,52621.28717429745,227455.80352974767,227455.80352974767,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.8588298269346862,-0.8588298269346862,-0.8588298269346862,0.08434701420413332,0.08434701420413332,0.08434701420413332,-0.6749333192625572,-0.6749333192625572,-0.6749333192625572,0.0,0.0,0.0,32109.975149004484
9,2021-03-28,208559.15555923895,-2466.4239290890305,41425.97090794032,208559.15555923895,208559.15555923895,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.9040286741427989,-0.9040286741427989,-0.9040286741427989,0.05666238555457112,0.05666238555457112,0.05666238555457112,-0.6924475378211076,-0.6924475378211076,-0.6924475378211076,0.0,0.0,0.0,20015.698678678425
10,2021-03-30,205409.71423172217,14291.309411994065,57354.578283116636,205409.71423172217,205409.71423172217,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.8293441205744101,-0.8293441205744101,-0.8293441205744101,0.08434701420408064,0.08434701420408064,0.08434701420408064,-0.6454476129022282,-0.6454476129022282,-0.6454476129022282,0.0,0.0,0.0,35054.37542477366
11,2021-04-01,202260.27290503687,59873.31471148874,105477.31448285638,202260.27290503687,202260.27290503687,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.5959350539036338,-0.5959350539036338,-0.5959350539036338,0.27220443233857916,0.27220443233857916,0.27220443233857916,-0.5998959643659506,-0.5998959643659506,-0.5998959643659506,0.0,0.0,0.0,81726.28626881004
12,2021-04-15,180214.18363239663,33953.65700260443,78684.41702244742,180214.18363239663,180214.18363239663,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.6892339481138322,-0.6892339481138322,-0.6892339481138322,0.27220443233686514,0.27220443233686514,0.27220443233686514,-0.6931948585744349,-0.6931948585744349,-0.6931948585744349,0.0,0.0,0.0,56004.45034132874
13,2021-04-30,156593.37371667227,-3477.870385071031,40985.05457523347,156593.37371667227,156593.37371667227,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.8806757099956344,-0.8806757099956344,-0.8806757099956344,-0.1346111212465341,-0.1346111212465341,-0.1346111212465341,-0.4778210668728378,-0.4778210668728378,-0.4778210668728378,0.0,0.0,0.0,18685.393138130206
14,2021-05-01,155018.65305568528,65470.44581449819,108834.75673244227,155018.65305568528,155018.65305568528,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.44546566297129053,-0.44546566297129053,-0.44546566297129053,0.27179711538354656,0.27179711538354656,0.27179711538354656,-0.44901925647857466,-0.44901925647857466,-0.44901925647857466,0.0,0.0,0.0,85963.16599931796
15,2021-05-11,139271.44643584578,-710.3601993487026,42061.888075963434,139271.44643584578,139271.44643584578,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.8549397842728365,-0.8549397842728365,-0.8549397842728365,0.08434701420006485,0.08434701420006485,0.08434701420006485,-0.6710432765966389,-0.6710432765966389,-0.6710432765966389,0.0,0.0,0.0,20202.74606461789
16,2021-05-13,136122.0051121537,2253.2929713737863,47386.39601828429,136122.0051121537,136122.0051121537,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.8224052054034777,-0.8224052054034777,-0.8224052054034777,0.27220443233615776,0.27220443233615776,0.27220443233615776,-0.8263661158633729,-0.8263661158633729,-0.8263661158633729,0.0,0.0,0.0,24174.559537959693
17,2021-05-17,129823.1224648128,-30941.426913870415,15544.845197238536,129823.1224648128,129823.1224648128,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-1.0623721298087947,-1.0623721298087947,-1.0623721298087947,0.3446477009375998,0.3446477009375998,0.3446477009375998,-1.138776308870132,-1.138776308870132,-1.138776308870132,0.0,0.0,0.0,-8097.344646558355
18,2021-05-31,107777.03321715361,41415.450112958555,84250.92981509214,107777.03321715361,107777.03321715361,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.40092500348351234,-0.40092500348351234,-0.40092500348351234,0.3446477009361574,0.3446477009361574,0.3446477009361574,-0.4773291825434073,-0.4773291825434073,-0.4773291825434073,0.0,0.0,0.0,64566.52579912367
19,2021-06-01,106202.31255733046,30258.55812201992,73656.18047891693,106202.31255733046,106202.31255733046,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.5214420405984558,-0.5214420405984558,-0.5214420405984558,0.08434701420300457,0.08434701420300457,0.08434701420300457,-0.3375455329251978,-0.3375455329251978,-0.3375455329251978,0.0,0.0,0.0,50823.96198116106
20,2021-06-09,93604.54728395355,-16487.69526158978,27533.50245613989,93604.54728395355,93604.54728395355,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.9465299323608882,-0.9465299323608882,-0.9465299323608882,-0.8950475271688241,-0.8950475271688241,-0.8950475271688241,0.21676111668419817,0.21676111668419817,0.21676111668419817,0.0,0.0,0.0,5005.041474601433
21,2021-06-15,84156.22332892085,680.4332027135505,44152.659674433904,84156.22332892085,84156.22332892085,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.7523570169341207,-0.7523570169341207,-0.7523570169341207,0.08434701420295196,0.08434701420295196,0.08434701420295196,-0.5684605092608104,-0.5684605092608104,-0.5684605092608104,0.0,0.0,0.0,20840.6981887323
22,2021-06-29,62110.13410051129,-1652.1608380637554,41689.98153528936,62110.13410051129,62110.13410051129,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,-0.678684759102632,-0.678684759102632,-0.678684759102632,0.08434701420591802,0.08434701420591802,0.08434701420591802,-0.4947882514322875,-0.4947882514322875,-0.4947882514322875,0.0,0.0,0.0,19956.932700673613
23,2021-07-01,58960.69278216705,77007.80836940807,122533.36289106679,58960.69278216705,58960.69278216705,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,0.6937984284556782,0.6937984284556782,0.6937984284556782,0.2722044323369604,0.2722044323369604,0.2722044323369604,0.6898375179949803,0.6898375179949803,0.6898375179949803,0.0,0.0,0.0,99867.52877509259
24,2021-08-01,10144.352347831553,76973.0212260558,121177.80989630515,10144.352347831553,10144.352347831553,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,8.806501561674597,8.806501561674597,8.806501561674597,0.056662385555259986,0.056662385555259986,0.056662385555259986,9.0180826979956,9.0180826979956,9.0180826979956,0.0,0.0,0.0,99480.60714118749
25,2021-08-02,8569.631688659429,57406.40564998304,101357.96399634081,8569.631688659429,8569.631688659429,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,8.12564967686909,8.12564967686909,8.12564967686909,0.34464770093347113,0.34464770093347113,0.34464770093347113,8.049245497811881,8.049245497811881,8.049245497811881,0.0,0.0,0.0,78203.45665050203
26,2021-08-03,6994.911029487305,32448.93969003352,77377.19922800081,6994.911029487305,6994.911029487305,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,6.9312737848212675,6.9312737848212675,6.9312737848212675,0.084347014201202,0.084347014201202,0.084347014201202,7.115170292496329,7.115170292496329,7.115170292496329,0.0,0.0,0.0,55478.55447532981
27,2021-08-04,5420.190370315226,10128.812792942237,55765.68598260347,5420.190370160895,5420.190370554047,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,5.071009411999546,5.071009411999546,5.071009411999546,-0.8950475271698578,-0.8950475271698578,-0.8950475271698578,6.234300461045667,6.234300461045667,6.234300461045667,0.0,0.0,0.0,32906.02675301304
28,2021-08-05,3845.4697111431014,1994.2556509558992,46768.41865443199,3845.469708744598,3845.469712637164,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,5.4273599280805005,5.4273599280805005,5.4273599280805005,0.27220443233655395,0.27220443233655395,0.27220443233655395,5.423399017620209,5.423399017620209,5.423399017620209,0.0,0.0,0.0,24716.217926048466
29,2021-08-06,2270.7490519709772,-10071.108750106981,35016.42369052912,2270.7490453342234,2270.7490566980937,-0.2682435218762625,-0.2682435218762625,-0.2682435218762625,4.294266544162745,4.294266544162745,4.294266544162745,-0.1346111212452319,-0.1346111212452319,-0.1346111212452319,4.697121187284241,4.697121187284241,4.697121187284241,0.0,0.0,0.0,12021.950736039214
